diagram_id,model,main_category,subcategory,extraction_success,extraction_time_ms,prompt_tokens,completion_tokens,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
225,gpt-4.1-mini,3d shapes,rectangular prism,True,5730.676791994483,3296,398,15.23008399817627,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (9 total): Label '24' -> shape_edge (polygon) (distance=25.9pt); Label '24' -> shape_edge (polygon) (distance=25.9pt); Label '18' -> shape_edge (polygon) (distance=18.7pt); Label '18' -> shape_edge (polygon) (distance=18.7pt); Label '12' -> shape_edge (polygon) (distance=24.4pt); Label '12' -> shape_edge (polygon) (distance=24.4pt); Label '6' -> shape_edge (polygon) (distance=0.0pt); Label '4' -> shape_edge (polygon) (distance=0.0pt); Label '3' -> shape_edge (polygon) (distance=0.0pt) (ties noted: Numeric label '24' ties edges (difference=0.0pt); Numeric label '24' ties edges (difference=0.0pt) (+4 more ties)),True,No problematic overlaps detected,True,All elements >= 2.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250; Area proportion mismatch: ((no id), label=24) vs ((no id), label=12) → rel. error 0.250 (+5 more)",,
226,gpt-4.1-mini,3d shapes,rectangular prism,True,3689.8504580021836,3326,232,12.994499993510544,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
227,gpt-4.1-mini,3d shapes,rectangular prism,True,8540.597416998935,3801,579,11.757875006878749,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '6' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '1' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=2 (3D-part) (distance=0.0pt); Label '3' -> shape_edge id=2 (3D-part) (distance=0.0pt) (ties noted: Numeric label '1' ties edges (difference=1.2pt)),True,No problematic overlaps detected,True,All elements >= 1.0pt,False,3D-part id=1 top face not drawn at max y; 3D-part id=2 top face not drawn at max y,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=1) → rel. error 0.473; Length proportion mismatch: ((no id), label=6) vs ((no id), label=2) → rel. error 0.667; Length proportion mismatch: ((no id), label=6) vs ((no id), label=3) → rel. error 0.473 (+3 more)",,
228,gpt-4.1-mini,3d shapes,rectangular prism,True,2882.0123329933267,3056,170,5.0534579931991175,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (2 total): Label '4 units' -> segment (distance=0.0pt); Label '3 units' -> segment (distance=0.0pt) (ties noted: Numeric label '4 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt)),False,Node '3 units' sits directly on top of a diagram edge,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
229,gpt-4.1-mini,3d shapes,rectangular prism,True,25000.707332990714,3386,2159,51.13350000465289,0.8,False,N/A,No angle indicators to check,False,"shapes id=1 bbox ((-77.4, -5.1) to (-54.2, 18.1)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
230,gpt-4.1-mini,3d shapes,rectangular prism,True,3871.0956659924705,3386,356,13.589999987743795,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'F' -> segment (distance=2.4pt); Label 'V' -> segment (distance=0.0pt); Label 'E' -> segment (distance=0.0pt) (ties noted: Text label 'V' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
231,gpt-4.1-mini,3d shapes,rectangular prism,True,4463.796750002075,3331,257,11.462916998425499,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
232,gpt-4.1-mini,3d shapes,rectangular prism,True,9499.894624997978,3695,672,22.724540991475806,0.8333333333333334,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'h' -> shape id=1 (3D-part) (inside shape); Label 'l' -> shape id=1 (3D-part) (inside shape); Label 'w' -> shape id=1 (3D-part) (inside shape); Label 'V = l × w × h' -> shape id=1 (3D-part) (inside shape); Label 'Volume' -> segment (distance=26.6pt); Label 'Formula' -> segment (distance=24.9pt) (ties noted: Text label 'Formula' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.2pt,False,3D-part id=1 top face not drawn at max y,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
233,gpt-4.1-mini,3d shapes,rectangular prism,True,27645.276958006434,3291,1771,40.595625003334135,0.8,False,N/A,No angle indicators to check,False,"shapes id=17 bbox ((-24.5, 29.7) to (0.0, 54.2)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
234,gpt-4.1-mini,3d shapes,rectangular prism,False,17831.38400000462,3694,1432,0.0,0.0,False,,,,,,,,,,,,,,,,,,
235,gpt-4.1-mini,3d shapes,rectangular prism,True,36212.66912500141,3291,2385,46.549209000659175,0.8,False,N/A,No angle indicators to check,False,"shapes id=25 bbox ((-51.6, 29.7) to (-27.1, 54.2)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
236,gpt-4.1-mini,3d shapes,rectangular prism,True,97474.6405830083,3552,6654,129.8045000003185,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
237,gpt-4.1-mini,3d shapes,rectangular prism,True,18416.56291698746,3194,1395,37.9845830029808,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
238,gpt-4.1-mini,3d shapes,rectangular prism,True,52738.4502079949,3569,3435,93.72729199822061,0.8,False,N/A,No angle indicators to check,False,"line_segments bbox ((-40.9, -40.9) to (320.5, -40.9)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 3.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
239,gpt-4.1-mini,3d shapes,rectangular prism,True,6840.126708993921,3586,423,8.175249997293577,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '8' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '4' -> shape_edge id=1 (3D-part) (distance=0.0pt); Label '2' -> shape_edge id=1 (3D-part) (distance=0.0pt) (ties noted: Numeric label '8' ties edges (difference=0.0pt); Numeric label '4' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.7pt,False,shape id=1 (3D-part) vertices do not wrap to close the outline; shape id=1 (3D-part) vertices do not wrap to close the outline,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=8) vs ((no id), label=4) → rel. error 0.500; Length proportion mismatch: ((no id), label=8) vs ((no id), label=2) → rel. error 0.750; Length proportion mismatch: ((no id), label=4) vs ((no id), label=2) → rel. error 0.500",,
240,gpt-4.1-mini,3d shapes,rectangular prism,True,9345.865249997587,3301,619,22.758709004847333,0.4,False,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,False,Solid segment overlaps interior of 3D part id=5; Solid segment overlaps interior of 3D part id=6; Solid segment overlaps interior of 3D part id=7 (+5 more),True,All elements >= 0.3pt,False,3D-part id=1 missing right face; top face; 3D-part id=2 missing right face; top face; 3D-part id=3 missing right face; top face (+5 more),False,3D-part id=1 has too few distinct corners (4); 3D-part id=2 has too few distinct corners (4); 3D-part id=3 has too few distinct corners (4) (+5 more),N/A,No numeric labels to check,,
241,gpt-4.1-mini,3d shapes,rectangular prism,True,43515.956916002324,3327,3367,73.11925000976771,0.8,False,N/A,No angle indicators to check,False,"shapes id=41 bbox ((49.1, -32.2) to (72.3, -9.0)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
242,gpt-4.1-mini,3d shapes,rectangular prism,True,43742.01408299268,3342,2993,48.02408300747629,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
243,gpt-4.1-mini,3d shapes,rectangular prism,True,39536.75062500406,3579,2721,54.84258399519604,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
244,gpt-4.1-mini,3d shapes,rectangular prism,True,10018.19095799874,3187,523,20.13645898841787,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
245,gpt-4.1-mini,3d shapes,rectangular prism,True,6703.878000000259,3463,504,12.777000010828488,0.3333333333333333,False,N/A,No angle indicators to check,False,"line_segments bbox ((139.7, 40.1) to (139.7, 40.1)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,False,3D-part solids id=1 and id=2 overlap (~0.38 units³),False,Elements below readability threshold 0.4pt: line segment (0.0pt); line segment (0.0pt); line segment (0.0pt) (+3 more),False,shape id=1 (3D-part) vertices do not wrap to close the outline; shape id=2 (3D-part) vertices do not wrap to close the outline,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
246,gpt-4.1-mini,3d shapes,rectangular prism,True,4280.179708002834,3317,303,17.028417001711205,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '5' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt) (ties noted: Numeric label '5' ties edges (difference=0.0pt); Numeric label '3' ties edges (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.400; Length proportion mismatch: ((no id), label=5) vs ((no id), label=3) → rel. error 0.585; Length proportion mismatch: ((no id), label=3) vs ((no id), label=3) → rel. error 0.309",,
247,gpt-4.1-mini,3d shapes,rectangular prism,True,32259.914000009303,3346,2187,50.72025000117719,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
248,gpt-4.1-mini,3d shapes,rectangular prism,True,29321.094582992373,3566,1365,20.70641600585077,1.0,True,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
249,gpt-4.1-mini,3d shapes,rectangular prism,True,35665.7160409959,3402,2839,72.96991600014735,0.6,False,N/A,No angle indicators to check,True,Diagram is fully in canvas,N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,False,3D-part id=46 missing right face; top face; 3D-part id=47 missing front face; right face; 3D-part id=48 missing front face; top face,False,3D-part id=46 has too few distinct corners (4); 3D-part id=47 has too few distinct corners (4); 3D-part id=48 has too few distinct corners (4),N/A,No numeric labels to check,,
250,gpt-4.1-mini,3d shapes,rectangular prism,True,25298.138209007448,3191,2050,30.85320899845101,0.8,False,N/A,No angle indicators to check,False,"shapes id=12 bbox ((-52.7, -47.4) to (-23.5, -17.9)) exceeds canvas allowance (+/- 5.0pt)",N/A,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
251,gpt-4.1-mini,3d shapes,rectangular prism,True,12841.825083989534,3521,494,20.42270899983123,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (8 total): Label '10 ft × 3 ft' -> segment (distance=51.2pt); Label '5 ft × 3 ft' -> shape_edge (polygon) (distance=51.2pt); Label '5 ft × 3 ft' -> shape_edge (polygon) (distance=51.2pt); Label '10 ft × 3 ft' -> segment (distance=51.2pt); Label '10 ft × 5 ft' -> segment (distance=87.3pt); Label '10 ft × 5 ft' -> shape_edge (polygon) (distance=87.3pt); Label '\textbf{Net of Rectangular Prism}' -> shape (polygon) (distance=18.1pt); Label '10 ft × 3 ft × 5 ft' -> shape_edge (polygon) (distance=7.2pt) (ties noted: Numeric label '10 ft × 3 ft' ties edges (difference=0.0pt); Numeric label '10 ft × 3 ft' ties edges (difference=0.0pt) (+2 more ties)),True,No problematic overlaps detected,False,Elements below readability threshold 6.0pt: node (6.0pt); node (6.0pt); node (6.0pt) (+4 more),True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=10) vs ((no id), label=10) → rel. error 0.400; Area proportion mismatch: ((no id), label=10) vs ((no id), label=10) → rel. error 0.400; Area proportion mismatch: ((no id), label=5) vs ((no id), label=10) → rel. error 0.400 (+5 more)",,
